age,country,event_count,friend_count,gender,id,image,playcount,playlists,recent_artist1,recent_artist2,recent_artist3,recent_artist4,recent_artist5,recent_date1,recent_date2,recent_date3,recent_date4,recent_date5,recent_track1,recent_track2,recent_track3,recent_track4,recent_track5,registered,subscriber,tag1,tag2,tag3,tag4,tag5,top_artist1,top_artist2,top_artist3,top_artist4,top_artist5,top_count1,top_count2,top_count3,top_count4,top_count5
None,None,0,0,,8222565,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1194025055,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,22236855,False,482,0,Natasha Bedingfield,Katy Perry,Monica,Jazmine Sullivan,Vivian Green,1311110641,1311109825,1311109482,1311034462,1311034193,Pocketful of Sunshine,Firework,Like This and Like That,Need U Bad,Fanatic,1256453132,0,classic rock,soul,rock,classic rock,classic rock,The Rolling Stones,Chrisette Michele,Lou Reed,Paul McCartney,George Harrison,9,7,6,6,6
None,None,0,0,None,6799706,False,678,1,KC - Die Band,Simple Plan,Rise Against,Simple Plan,Simple Plan,1190539669,1189696600,1189696379,1189438727,1189438255,Frei wie ein Vogel,Me Against the World,Paper Wings,Welcome to My Life,Shut Up!,1181747893,0,punk rock,punk rock,rock,rock,punk rock,Rise Against,Sum 41,Lostprophets,Linkin Park,Die ?rzte,217,78,71,42,41
None,None,0,0,,6841622,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1182077830,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,15420645,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1233144086,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,TR,0,0,None,15579882,True,1,0,Patricia Carli,None,None,None,None,1233562677,None,None,None,None,Le Lion,None,None,None,None,1233562504,0,ye-ye,None,None,None,None,Patricia Carli,None,None,None,None,1,None,None,None,None
None,None,0,0,None,16267592,False,1,0,Brand Nubian,None,None,None,None,1235412342,None,None,None,None,Punks Jump Up to Get Beat Down,None,None,None,None,1235412151,0,Hip-Hop,None,None,None,None,Brand Nubian,None,None,None,None,1,None,None,None,None
None,None,0,0,None,8129859,False,1187,0,Bettye Swann,Feist,Bl?f,Kylie Minogue,Kate Nash,1195078219,1195076659,1195076341,1195071877,1195071205,Make Me Yours,Sea Lion Woman,Alles is Liefde,2 Hearts,Dickhead,1193250527,0,jazz,soul,jazz,soul,indie rock,Frank Sinatra,Amy Winehouse,Koop,John Legend,Arctic Monkeys,151,142,48,46,44
None,None,0,0,None,14899377,False,91,1,Winterville,Poison,Warrant,Firehouse,Winterville,1232294438,1232293530,1232293314,1232293048,1232292834,Last Legs,(Flesh & Blood) Sacrifice,Uncle Tom's Cabin,Trying To Make A Living,Penny For The Fool,1231772779,0,hard rock,hard rock,hard rock,rock,hard rock,Poison,Great White,Firehouse,Aerosmith,The Quireboys,9,9,8,7,7
None,None,0,0,None,26063888,False,7,0,Johnny Winter,Elmore James,The Rolling Stones,Roy Buchanan,Peter Green,1264311283,1264311104,1264310919,1264310602,1264310564,Rollin' and Tumblin',Dust My Broom,Beast of Burden,When a Guitar Plays the Blues,Last Train to San Antone,1263717767,0,blues,classic rock,blues,blues,blues,Elmore James,The Rolling Stones,Muddy Waters,Peter Green,Johnny Winter,2,1,1,1,1
None,None,0,0,None,3950266,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1149816437,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,27661089,False,490,0,The Doors,Yes,Queen,Youngbloodz,Autograph,1314866436,1314865933,1314865751,1314865273,1314863044,Riders on the Storm,Owner of a Lonely Heart,Killer Queen,Chop Chop,You'll Get Over It,1267886747,0,rap,rap,Hip-Hop,rap,Hip-Hop,Ace Hood,Maino,XV,Gucci Mane,Tyga,13,11,11,11,10
None,None,0,0,None,29773230,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1274298633,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,5775355,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1172528386,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
28.0,US,0,1,f,9991041,True,3,1,Secondhand Serenade,Secondhand Serenade,The Used,None,None,1207282636,1207282303,1206738527,None,None,Why,Why,Take It Away,None,None,1206737645,0,acoustic,emo,None,None,None,Secondhand Serenade,The Used,None,None,None,2,1,None,None,None
None,None,0,0,None,17371492,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1238250691,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,1,None,13081142,True,1,0,Iron & Wine,None,None,None,None,1226008072,None,None,None,None,Sunset Soon Forgotten,None,None,None,None,1224247068,0,folk,None,None,None,None,Iron & Wine,None,None,None,None,1,None,None,None,None
None,None,0,0,None,12503812,False,89,0,Randi Laubek,SP Just Frost,The Globetrotters,Breathe Electric,Dicte,1233610956,1233610785,1233610683,1233610423,1233609672,Free Fall Debut,Downheart Blues,Steppen Wolves,Forty Five Days,Aphrodite,1221828470,0,indie rock,rock,indie,indie,soul,The Strokes,Kings of Leon,Cold War Kids,The Libertines,Adele,3,3,3,2,2
None,None,0,0,None,22651864,False,56,0,Icepick,Since The Flood,Nasty,Nasty,Death Before Dishonor,1258059013,1258059008,1258058999,1258058994,1258058989,Tomorrow Is Not A Promise,Everything To Lose,A Word From The Reverend (Interlude),Pay Me!,Curl Up And Die,1258058141,0,hardcore,hardcore,hardcore,hardcore,hardcore,First Blood,Nasty,Hatebreed,Evergreen Terrace,Walls of Jericho,3,3,2,2,2
None,None,0,0,None,23745271,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1258912230,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,23453532,False,96,0,Lloyd Banks,Snoop Dogg,Young Zee,Dr. Dre,D12,1261766829,1261766520,1261766233,1261765772,1261765362,On Fire,Bang Out,That's My Nigga Fo' Real (Soundtrack Version (Explicit)),The Watcher,Purple Hills,1258671961,0,Hip-Hop,rap,rap,rap,rap,Dr. Dre,Eminem,D12,Lloyd Banks,Xzibit,5,4,4,4,3
None,None,0,0,None,13768904,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1226947764,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,9808454,False,128,0,Tha Dogg Pound,Nas,The Game,Westside Connection,2Pac,1222866187,1222865801,1222865468,1222865120,1222864812,A Doggz Day Afternoon,Drunk by Myself,Dreams,Pimp The System (Featuring Butch Cassidy),Old School,1205509175,0,rap,rap,Hip-Hop,Hip-Hop,Hip-Hop,2Pac,The Game,Nas,Dr. Dre,Westside Connection,6,5,4,4,4
None,None,0,0,None,27738648,False,12,0,Jack Johnson,Boyce Avenue,Blue October,Better Than Ezra,Something Corporate,1268212382,1268158966,1268158721,1268158437,1268158203,Sitting Waiting Wishing,Change Your Mind,Let It Go,One More Murder,Punk Rock Princess,1268084991,0,singer-songwriter,rock,acoustic,emo,alternative rock,Ben Folds,Goo Goo Dolls,Jack Johnson,Something Corporate,Better Than Ezra,1,1,1,1,1
None,UK,0,0,m,8476908,True,2029,1,Bobbi Humphrey,Cecil Armstrong Gibbs,Frankmusik,Empire of the Sun,Cut Copy,1253717891,1253717089,1245376146,1245375693,1245375499,Harlem River Drive,As I Lay in the Early Sun,3 Little Words,Tiger By My Side,Unforgettable Season,1196114863,0,folk,alternative,singer-songwriter,electronic,classic rock,Bon Iver,Radiohead,Ron Sexsmith,Goldfrapp,Led Zeppelin,184,134,116,116,100
None,None,0,0,None,12735042,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1222814112,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,1,None,26169063,False,7,0,???? ??????????,Garmarna,Elane,Heather Dale,Omnia,1268992520,1263984563,1263984329,1263984012,1263981589,?????????? ???????,Halling fr?n Makedonien,The Night I Left,Three Queens,Alive!,1263980711,0,folk,folk,folk,folk,folk,Garmarna,Faun,The Dartz,Omnia,Heather Dale,1,1,1,1,1
None,None,0,1,None,12996330,True,43,0,Levelload,The Hives,Max Bruch,Felix Mendelssohn,Pyotr Ilyich Tchaikovsky,1225632013,1225631775,1225631254,1225630290,1225443972,HND In RNR,T.H.E.H.I.V.E.S.,I. Vorspiel: Allegro moderato,Allegro molto appassionato,III. Finale: Allegro vivacissimo,1223891945,0,soul,punk rock,french,Classical,rock,Amy Winehouse,Levelload,Carla Bruni,Max Bruch,The Hives,10,10,7,7,2
None,None,0,0,None,9378030,False,672,1,Katri Helena,Tapani Kansa,Kari Tapio,Berit,Anita Hirvonen,1227111429,1227111233,1227110986,1227110813,1227046420,Katson autiota hiekkarantaa,Delilah,Lumi teki enkelin eteiseen,Laulujoutsenten Maa,De Va Kukku De,1202737008,0,mysterious,finnish,tango,finnish,finnish,[unknown],Georg Malmst?n,Reijo Taipale,Erkki Junkkarinen,Henry Theel,58,19,16,16,14
None,None,0,0,None,5692882,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1171695463,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,17952524,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1240071455,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,9455025,False,611,1,Megadeth,Black Sabbath,Iron Maiden,Laura Branigan,Scorpions,1230839754,1230839584,1230839302,1230244898,1230244624,Wake Up Dead,Paranoid,The Clairvoyant,Self Control,Send Me An Angel,1203193796,0,turkish rock,turkish rock,turkish rock,Soundtrack,rock,Mor ve ?tesi,?ebnem Ferah,Teoman,Nicholas Hooper,Evanescence,169,59,48,12,8
None,None,0,0,None,22771032,False,485,0,Green Day,The Used,Sugarcult,Yellowcard,Goldfinger,1315518082,1315517873,1315517833,1315517596,1315517432,Homecoming,With Me Tonight,Lights Out,Keeper,Authority,1258458728,0,punk rock,punk rock,comedy,punk rock,comedy,Sum 41,The Offspring,Dane Cook,blink-182,Mitch Hedberg,19,15,14,13,13
25.0,BR,0,11,m,6611939,True,24124,1,Rage Against the Machine,Rage Against the Machine,Rage Against the Machine,Rage Against the Machine,Rage Against the Machine,1382892826,1382886888,1382886888,1382886574,1382886573,Killing in the Name,Killing in the Name,Killing in the Name,Killing in the Name,Killing in the Name,1180392523,0,Progressive rock,heavy metal,classic rock,Progressive rock,Progressive metal,Pink Floyd,Black Sabbath,Led Zeppelin,Mike Oldfield,Ayreon,1811,1086,1083,1035,896
None,None,0,0,None,8344696,False,407,0,American Football,American Football,American Football,American Football,American Football,1200361198,1200360975,1200360741,1200360518,1200360322,Stay Home,I'll See You When We're Both N,But the Regrets Are Killing Me,You Know I Should Be Leaving S,For Sure,1194958914,0,emo,singer-songwriter,indie,hardcore,indie,American Football,Elliott Smith,Tegan and Sara,Kid Dynamite,Cold War Kids,160,86,81,17,15
None,None,0,0,None,24622528,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1260560020,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,22182097,False,90,0,Twista,Akon,50 Cent,DMX,Proof,1256881016,1256880551,1256880276,1256879804,1256879743,Overnight Celebrity,Right Now (Na Na Na),Just A Lil Bit,A'Yo Kato (feat. Magic & Val),Trapped,1256351574,0,rap,rap,Hip-Hop,Hip-Hop,Hip-Hop,Eminem,D12,Jay-Z and Linkin Park,Akon,Kanye West,10,6,6,5,4
None,None,0,0,None,12114465,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1220179137,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,3216057,False,2718,0,Veronica Mars Soundtrack,Siouxsie and the Banshees,Queen,The Postal Service,The Postal Service,1151956295,1151952710,1151952563,1151952330,1151952068,Lost & Found,Kiss Them for Me,Bohemian Rhapsody,This Place Is a Prison,Recycled Air,1138079059,0,pop,TV Soundtracks,indie,indie,indie,ABBA,Veronica Mars Soundtrack,Rooney,Jenny Lewis with The Watson Twins,Snow Patrol,164,161,117,76,75
None,None,0,0,None,18557026,False,22,0,Theory of a Deadman,3 Doors Down,Cold,Finger Eleven,Breaking Benjamin,1242200672,1242200494,1242200295,1242200012,1242199825,Make Up Your Mind,My World,No One,Slow Chemical,The Diary Of Jane,1242045751,0,rock,indie,rock,alternative rock,alternative rock,3 Doors Down,Franz Ferdinand,Nickelback,Cold,Chevelle,2,2,1,1,1
None,None,0,0,None,20058921,False,3,0,Lady Gaga,Lady Gaga,Lady Gaga,None,None,1254114407,1247864868,1247780359,None,None,Fashion,Paparazzi,Just Dance,None,None,1247768400,0,pop,None,None,None,None,Lady Gaga,None,None,None,None,3,None,None,None,None
None,None,0,0,None,7003343,False,1,1,The Stripes,None,None,None,None,1183568141,None,None,None,None,Theme of STRiPES,None,None,None,None,1183566613,0,rock,None,None,None,None,The Stripes,None,None,None,None,1,None,None,None,None
None,None,0,0,None,16107896,False,4,0,DarkUFO,Underworld,Kasabian,Fatboy Slim,None,1235011409,1235011015,1235010940,1235010546,None,In Love with an Alien,Sola Sistim,Pinch Roller,Right Here Right Now,None,1235010188,0,electronic,electronic,under 2000 listeners,indie,None,Fatboy Slim,Underworld,DarkUFO,Kasabian,None,1,1,1,1,None
None,None,0,0,None,24221669,False,6,0,AFI,AFI,Slipknot,Pantera,Jay-Z,1259762128,1259762037,1259761747,1259761507,1259761224,Silver and Cold,The Leaving Song,All Hope Is Gone,Becoming,Big Pimpin',1259690598,0,punk,Grunge,thrash metal,Nu Metal,Hip-Hop,AFI,Stone Temple Pilots,Pantera,Slipknot,Jay-Z,2,1,1,1,1
None,None,0,0,None,16614861,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1236262835,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16830726,False,138,1,[unknown],[unknown],Jethro Tull,Manfred Mann's Earth Band,Uriah Heep,1286045124,1286044873,1285966324,1285966232,1285965971,ff2dread,Fuck You,We Used To Know,Platform End,Poet's Justice,1236805068,0,mysterious,pop,electronic,Grunge,Progressive metal,[unknown],Lady GaGa Feat. Beyonc?,Aphex Twin,Nirvana,Tool,24,8,6,6,4
None,None,0,0,None,23743361,False,574,0,Carolina Chocolate Drops,Chatham County Line,Yonder Mountain String Band,The Wood Brothers,Delta Spirit,1346119076,1346118955,1346118700,1346118497,1346118257,Cindy Gal,Day I Die,Sidewalk Stars,The Truth Is Light,Devil Knows You're Dead,1258910892,0,jazz,jazz,jazz,jazz,jazz,Stacey Kent,Madeleine Peyroux,Jane Monheit,Diana Krall,Sara Gazarek,16,14,11,8,8
None,None,0,0,,3716550,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1147099325,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,7864531,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1190879066,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,18914697,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1243317610,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,9160424,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1201441628,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,2187072,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1104776601,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19908839,False,21,0,Blue King Brown,The Cat Empire,Long Beach Dub All Stars,Passafire,Judge Dread,1247300972,1247300663,1247300176,1247299930,1247164714,Water,The Chariot,Trailer Ras,Feel It,Come Outside,1247161121,0,ska,ska,ska,ska,ska,Laurel Aitken,The Skatalites,Hepcat,The Slackers,Desmond Dekker,1,1,1,1,1
None,None,0,0,None,12265363,False,21,0,Magda,Lucio Aquilina,Oliver Koletzki,Steve Bug,Minilogue,1221641173,1221640763,1221640050,1221639715,1221639467,The Black Room,My Cube,Der M?ckenschwarm (Dominik Eulberg remix),The Spray,Windows,1220811440,0,minimal,techno,minimal,minimal,minimal,Alex Under,Robert Hood,Donnacha Costello,Steve Bug,Ricardo Villalobos,2,1,1,1,1
None,None,0,0,None,14705055,False,280,1,A Naifa,Rodrigo Le?o,Keane,Foo Fighters,Stereophonics,1259768813,1259768592,1239119428,1239118983,1239118629,Skipping,Lonely Carousel,Spiralling,Learn to Fly,Superman,1231340201,0,Hip-Hop,hard rock,jazz,pop,indie,N*E*R*D,Guns N' Roses,Norah Jones,Dido,Bloc Party,26,25,24,19,13
None,None,0,0,None,28259529,False,8,0,D12,Porter Wagoner,Waylon Jennings,Johnny Paycheck,Merle Haggard,1298138569,1269569507,1269569340,1269569212,1269569046,Another Public Service Announc,The Carroll County Accident,The Taker,Mr. Lovemaker,Okie From Muskogee,1269568057,0,rap,country,outlaw country,country,country,D12,Merle Haggard,David Allan Coe,Waylon Jennings,Johnny Paycheck,1,1,1,1,1
None,None,0,0,None,11999442,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1219685794,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,20111875,False,1,0,Sneaker Pimps,None,None,None,None,1249726762,None,None,None,None,Walking Zero,None,None,None,None,1247970970,0,trip-hop,None,None,None,None,Sneaker Pimps,None,None,None,None,1,None,None,None,None
None,None,0,0,,2698326,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1125819974,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,14037086,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1228150265,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,21368650,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1253113395,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,29499478,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1273392627,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13698087,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1226613124,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,18481192,False,1,0,Sangue Vivo,None,None,None,None,1283623934,None,None,None,None,Lu Rusciu de lu mari,None,None,None,None,1241776412,0,folk,None,None,None,None,Sangue Vivo,None,None,None,None,1,None,None,None,None
None,None,0,0,None,14741130,False,1213,1,David Cook,Acceptance,Jack's Mannequin,Lifehouse,Snow Patrol,1246956197,1246956018,1246916208,1246915838,1246915565,Light On,So Contagious,The Mixed Tape,Everything,Chasing Cars,1231444938,0,indie,indie,alternative,indie,rock,Scouting for Girls,Razorlight,Kill Hannah,Snow Patrol,Linkin Park,191,43,36,35,33
None,None,0,0,,2530367,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1119880213,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26507848,False,7,0,DJ Maj,KJ-52,Grits,Breaking Benjamin,Taylor Swift,1265241143,1265236786,1265236343,1264887240,1264886914,Maj Speaks,Video Games,Seriously,Dance With The Devil,Fearless,1264886151,0,alternative rock,christian rock,Hip-Hop,christian,christian,Breaking Benjamin,Skillet,Grits,DJ Maj,KJ-52,1,1,1,1,1
None,None,0,0,None,29813001,False,1,0,Black Veil Brides,None,None,None,None,1274447646,None,None,None,None,Hello My Hate,None,None,None,None,1274447137,0,post-hardcore,None,None,None,None,Black Veil Brides,None,None,None,None,1,None,None,None,None
None,None,0,0,None,15377112,False,5,0,Black Sabbath,AC/DC,Jimi Hendrix,Pink Floyd,Black Sabbath,1234669314,1234669090,1234461685,1234461221,1233017048,Paranoid,T.N.T.,Foxy Lady,A Great Day for Freedom,War Pigs,1233016835,0,heavy metal,Progressive rock,classic rock,hard rock,None,Black Sabbath,Pink Floyd,The Jimi Hendrix Experience,AC/DC,None,2,1,1,1,None
32.0,UK,0,0,m,15117217,True,212,1,James Yorkston and The Athletes,Fionn Regan,Damien Jurado,Aidan John Moffat,The Accidental,1239790889,1239790414,1239790215,1239790153,1239789800,Woozy With Cider Dusty Cabinets Remix,Hunters Map,Rehearsals for Departure,A Very Short Song,The closer I am,1232310628,0,post-rock,experimental,shoegaze,post-rock,alternative,Tortoise,Animal Collective,The Twilight Sad,Mogwai,Radiohead,6,6,6,5,5
None,None,0,0,None,2465118,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1117419821,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,11896450,False,25,0,U2,U2,U2,U2,U2,1219751243,1219750949,1219750471,1219744971,1219744693,Where the Streets Have No Name,I Still Haven't Found What I'm Looking For,One,Sunday Bloody Sunday,Beautiful Day,1219221038,0,rock,pop,female vocalists,new wave,britpop,U2,Cher,Marianne Faithfull,The Cure,Pulp,8,6,1,1,1
None,PL,0,0,None,5432492,False,230,0,Superfunk,Superfunk,White Label,Roger Sanchez,07 Janvier 2006,1170769832,1170769539,1170769004,1170768488,1170600287,Shake Your Body,Lucky Star,Stardust vs I?ll find you (Funky house track),Lost (Main Mix),PARTY FUN,1168812839,0,electronic,electronic,pop,House,electronic,Kosheen,Basement Jaxx,Alessia D'andrea,Cassius,Daft Punk,16,16,16,15,14
None,None,0,0,None,26020505,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1263620413,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
20.0,PL,0,0,f,13272479,False,-1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1224957693,0,Hip-Hop,Hip-Hop,dub,Hip-Hop,rap,Paktofonika,Pezet,Ashley,Mezo,donGURALesko,145,142,113,47,38
None,JP,0,4,f,5612189,False,24838,1,Girls,Girls,Girls,Girls,Girls,1333120536,1333120128,1333119756,1333119501,1333119260,Magic,Just A Song,Vomit,My Ma,Saying I Love You,1170843003,0,indie,indie,shoegaze,indie,indie,The Cribs,The Holloways,The Jesus and Mary Chain,Gorky's Zygotic Mynci,The Unicorns,1611,1163,939,924,875
None,None,0,0,None,3088809,False,7,0,A Perfect Circle,DJ Shadow,Faithless,Radiohead,Bj?rk,1144583397,1144582511,1144582059,1144581613,1144581471,The Outsider (Frosted Yogurt mix),Organ Donor,No Roots,Banana Co (live),Isobel,1135481271,0,electronic,trip-hop,punk,alternative,electronic,Bj?rk,DJ Shadow,Dead Kennedys,Radiohead,Moby,1,1,1,1,1
24.0,PL,0,50,m,13654115,True,21368,0,Maroon,Scooter,Light This City,Haribo Macht Kinder Froh,Children of Bodom,1377337368,1377336907,1377336697,1377336544,1377336278,Endorsed By Hate,Break It Up,Cold,Highfives And Breakdowns,Waste of Skin,1226422866,0,hardcore,metalcore,hard rock,Hip-Hop,hardcore,Hatebreed,Heaven Shall Burn,Kiss,Cypress Hill,Death Before Dishonor,687,453,389,381,379
None,None,0,0,None,13835879,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1227272243,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,AT,0,0,None,5259774,True,5069,0,Metallica Bootlegs,Marschmusik,Hubert von Goisern,Hubert von Goisern,State Radio,1246300446,1246300235,1246300048,1246299807,1246298869,Leper Messiah (live),Deutschmeister Regiments Marsch,Showtime,Weltuntergang,Mr. Larkin,1166651748,0,rock,Grunge,thrash metal,rock,rock,Bon Jovi,Pearl Jam,Metallica,Rage Against the Machine,Red Hot Chili Peppers,621,596,457,238,180
None,None,0,0,None,25704516,False,66,0,Dr. Dre,G-Unit,50 Cent,Kanye West,50 Cent,1297346589,1266242146,1266241948,1266239970,1266239732,Still D.R.E.,Surrounded By Hoes,Patiently Waiting,Jesus Walks,Just A Lil Bit,1262864274,0,rap,Hip-Hop,rap,Hip-Hop,Hip-Hop,50 Cent,Snoop Dogg,The Game,Nelly,Dr. Dre,5,5,5,4,4
None,None,0,0,None,14808173,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1231571777,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,12145182,False,97,0,Tracy Chapman,Tracy Chapman,The Pinker Tones,NajwaJean,Judas Priest,1221775516,1221775361,1221768084,1221767874,1221260271,Talkin' Bout a Revolution,Talkin' Bout a Revolution,Pink Freud,Crime (Radio Edit),Before the Dawn,1220300150,0,mpb,heavy metal,heavy metal,female vocalists,hard rock,Tribalistas,Manowar,Judas Priest,Sin?ad O'Connor,Scorpions,18,8,6,6,5
None,None,0,6,None,14508915,True,6042,2,Journey,Deacon Blue,The Zombies,J.J. Cale,REO Speedwagon,1329082232,1329082000,1329081784,1329081612,1329081409,Don't Stop Believin',Fergus Sings The Blues,Time of the Season,Cocaine,Keep on Loving You,1230394252,0,acoustic,rock,acoustic,indie,classic rock,Xavier Rudd,Red Hot Chili Peppers,Jack Johnson,Snow Patrol,Dire Straits,175,161,132,128,120
None,None,0,0,None,17061950,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1237374931,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,5753207,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1172306034,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,24362772,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1260014510,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,4780916,False,42,0,Chaque?o Palavecino,Chaque?o Palavecino,Le?n Gieco,Le?n Gieco,Le?n Gieco,1160675664,1160675472,1160509395,1160509065,1160508805,Culpable,Juan de la Calle,Cinco Siglos Igual,Cuando los ?ngeles viajan,Maestras de Jujuy,1159810132,0,Rock Argentino,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,11783535,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1218646382,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16710005,False,10,1,K?zi,Versailles,Death?Rabbits,Gothika,Black:List,1237024909,1236511729,1236511485,1236511327,1236510963,Gyougetsu Yoru,The Revenant Choir,Heipo no Gyaku Shou,Nazareth,grief,1236509615,0,visual kei,darkwave,visual kei,visual kei,visual kei,K?zi,Velvet Eden,Sadie,Versailles,Death?Rabbits,1,1,1,1,1
None,None,0,0,None,15823502,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1234206647,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,24475153,False,884,0,Chiddy Bang,B.o.B,Tyga,N*E*R*D,Shawn Chrystopher,1308260657,1308260410,1308260297,1308260081,1308259842,Sooner or Later,I'll Be In The Sky,Diddy Bop,She Wants to Move,Me,1260257481,0,Hip-Hop,Hip-Hop,Hip-Hop,Hip-Hop,Hip-Hop,Kanye West,Kid Cudi,Lupe Fiasco,The Cool Kids,Drake,22,18,17,11,10
None,RU,0,9,f,14175972,True,4963,1,Cocteau Twins,Arcade Fire,Tim Buckley,Cocteau Twins,Ladytron,1267825649,1267824743,1267824550,1267824282,1253881615,Alice,Rebellion (Lies),Song to the Siren,Alice,Zmeyka,1228768309,0,post-punk,alternative rock,indie,alternative,new wave,Joy Division,Placebo,Yeah Yeah Yeahs,Radiohead,The Cure,246,244,218,203,149
