4319385	3564935
4319385	11056904
4319385	10841095
4319385	9646685
4319385	8251651
4319385	7561565
4319385	6027102
4319385	4452113
4319385	6741423
4319385	5020467
4319385	5122766
4319385	5667439
4319385	5593200
4319385	5125231
35268709	33842547
15407517	20062598
15407517	15887199
10269279	42119484
10269279	6126242
10269279	48352685
10269279	36574339
10269279	28982009
10269279	28622142
10269279	26671964
10269279	4340122
10269279	21038968
10269279	6422502
10269279	19584639
10269279	17071220
10269279	17007986
10269279	7882084
10269279	3397777
24032153	47479293
24032153	40198660
24032153	39725114
24032153	8929927
24032153	35476763
24032153	33736283
24032153	32729188
24032153	21305041
24032153	19759677
12744797	9425701
12744797	28569111
12744797	25818093
12744797	15516782
12744797	7224739
12744797	18176053
12744797	5325292
12744797	17348215
12744797	9436832
12744797	9424794
12744797	12184164
12744797	3671008
12744797	11783352
12744797	8976371
12744797	7274925
12744797	7224562
12744797	12426363
12744797	7876469
12744797	7207425
12744797	7182444
7240385	9194779
7240385	21691701
7240385	24384235
7240385	19570516
7240385	19574003
7240385	7172274
7240385	9887032
7240385	17810799
7240385	8813409
7240385	2023103
7240385	4687727
7240385	17906502
7240385	10415844
7240385	8681097
7240385	10057769
7240385	9211597
7240385	8810891
7240385	5003553
5614067	5656259
8181252	3034908
8532611	9569737
8532611	8385408
17616703	15163487
4655058	4290746
17478856	10207842
13178063	13903134
7614810	7570954
30577600	7025494
30577600	7455680
30577600	28063762
3585339	6108474
3585339	5961518
11958927	8338585
22724268	52382924
22724268	9677333
22724268	37971095
22724268	39416371
22724268	20065969
22724268	37133358
22724268	8157868
22724268	38291610
22724268	2334596
22724268	25374938
22724268	28482292
22724268	5656874
22724268	5111554
22724268	30477644
22724268	12798953
22724268	3239785
22724268	7794709
22724268	26844945
22724268	28761065
22724268	15766190
22724268	26710757
22724268	25650722
22724268	2541719
22724268	21928224
6983710	49132008
6983710	26893349
6983710	38591541
6983710	17630697
6983710	18441454
6983710	17935491
6983710	11627639
6983710	16656129
6983710	8652900
6983710	9235166
9743954	17285344
9743954	10434195
9743954	10209898
9743954	10155869
9743954	5020650
9743954	6815171
9394425	5402831
9394425	8464631
9394425	11419088
9394425	3316810
9394425	4593338
9394425	11011293
9394425	11832071
9394425	7111692
9394425	8451023
9394425	5637665
9394425	3396660
9394425	10407843
9394425	8167285
9394425	5906082
9394425	5263379
9394425	3290086
9394425	7772079
9394425	3231589
9394425	3218981
6211573	7402367
6211573	17304873
6211573	32793856
6211573	21781161
6211573	2528787
6211573	2715109
6211573	8741559
6211573	5030521
6211573	12083191
6211573	21302079
6211573	23929150
6211573	15730493
6211573	15329102
6211573	16125577
6211573	2613538
6211573	3492070
6211573	2545936
6211573	2069433
6211573	8120595
6211573	4132953
6211573	8003416
6211573	6355790
6211573	2354432
6211573	2747533
6211573	2158309
6211573	4276870
20271717	15808563
20271717	10922295
20271717	29995677
20271717	32163711
20271717	30067309
20271717	25925959
20271717	4890408
21481831	14298173
14443430	5583421
14443430	7082725
14443430	12491503
14443430	14101641
3110513	21031513
3110513	1069941
3110513	9959134
3110513	4230588
3110513	2240541
3110513	3173458
3110513	2616127
3110513	2320173
3110513	2638044
3110513	2631473
3110513	3106775
20344133	15445684
14247913	40904427
14247913	27413562
14247913	42313734
14247913	34151204
14247913	36433901
14247913	26682267
14247913	6644987
14247913	17824281
14247913	6517471
14247913	5949714
14247913	6318200
14247913	6349354
14247913	13711296
14247913	6441093
14247913	8145504
8858697	27062656
8858697	17372027
8858697	9272210
8858697	20678849
8858697	40384714
8858697	48088385
8858697	28299368
8858697	8681097
8858697	24807349
8858697	9152314
8858697	16403896
8858697	36122860
8858697	7581131
8858697	4304996
8858697	21952164
8858697	18536238
8858697	9768286
8858697	19574003
8858697	9644598
8858697	37650137
8858697	27488832
8858697	31569152
8858697	8120536
8858697	11717390
8858697	24916331
20659327	3410665
20659327	22682690
20659327	54409773
20659327	8737063
20659327	41977722
20659327	14392126
20659327	50746098
20659327	52093841
20659327	46189582
20659327	52054289
20659327	51809424
20659327	17329546
20659327	48609498
20659327	36335947
20659327	48099426
20659327	41123227
20659327	53567802
20659327	9522180
20659327	19439315
20659327	54182334
20659327	53970543
20659327	18021000
20659327	33373622
20659327	49124918
20659327	14444147
20659327	39063487
20659327	41274073
20659327	30763181
20659327	47438813
20659327	50372579
20659327	8101529
20659327	31189299
20659327	21517771
20659327	42929673
20659327	37898180
20659327	32859729
20659327	32183300
20659327	20436607
20659327	29903299
20659327	30556681
20659327	28282617
20659327	20555445
20659327	31288055
20659327	41344980
20659327	20329762
20659327	6218923
20659327	4045331
20659327	47983808
20659327	31600974
20659327	10280972
2985709	3598588
2985709	5030315
2985709	10362689
2985709	4543444
2985709	5143268
2326521	49448419
2326521	11717997
2326521	8833643
2326521	5566857
2326521	10299598
2326521	2245424
2326521	3383436
2326521	1040370
11887379	14245487
11887379	15189892
10189874	9289157
10189874	11003808
10189874	7288973
10189874	5179373
10189874	10215865
10189874	9656676
10189874	5894124
10189874	9074138
10189874	10273264
10189874	9918345
10189874	8884921
10189874	4444780
10189874	9813909
10189874	5896223
10189874	9891572
10189874	10180130
11767307	41538979
11767307	29554339
11767307	14858935
11767307	8377432
11767307	26236703
11767307	7676255
11767307	12422544
11767307	7153260
11767307	15960134
11767307	17037645
11767307	8657397
11767307	10077499
11767307	10066251
2042375	12467507
2042375	8471676
2042375	2041571
2042375	13683110
2042375	2141134
2042375	7357340
2042375	6753908
2042375	7671290
2042375	39159397
2042375	11481191
2042375	2363599
2042375	9501546
2042375	6360295
2042375	14217929
2042375	17454239
2042375	9296073
2042375	11443828
2042375	13477887
2042375	17205388
2042375	6695821
2042375	3417626
2042375	9430017
2042375	2569973
2042375	2071735
2042375	2098813
2042375	20955274
2042375	8700548
2042375	2822319
2042375	12232899
2042375	14435357
2042375	15720572
2042375	10337619
2042375	17993337
2042375	6636337
2042375	8448483
2042375	2311241
2042375	9172104
2042375	3783805
2042375	2769558
2042375	4437891
2042375	11846051
2042375	4642787
2042375	13682995
2042375	10283454
2042375	3660897
2042375	8227595
2042375	4958354
2042375	11108031
2042375	11918461
2042375	11986807
4030522	21612397
4030522	4484704
5683754	4643078
5683754	5569181
5683754	5352174
5683754	2484273
5683754	4751474
18327145	3071232
22436111	55852587
22436111	43081627
22436111	54524341
22436111	39883736
22436111	37170557
22436111	39563284
22436111	4870385
22436111	54655681
22436111	3777036
22436111	20997148
22436111	7289294
22436111	47544853
22436111	53600183
22436111	54057697
22436111	20192292
22436111	46405345
22436111	3337871
22436111	53304914
22436111	20555986
22436111	52886675
22436111	22547723
22436111	53042005
22436111	48314316
22436111	50876623
22436111	6657859
22436111	19278535
22436111	51655134
22436111	37766457
22436111	51312069
22436111	21581691
22436111	28544479
22436111	14912351
22436111	42933701
22436111	2313279
22436111	4531911
22436111	2803002
22436111	30837831
22436111	25849727
22436111	27818456
22436111	43052871
22436111	21992124
22436111	32999054
22436111	30404384
22436111	39607370
22436111	20214919
22436111	36199445
22436111	48084281
22436111	41515961
22436111	49365395
22436111	27549351
16862594	16862691
16862594	16862646
16862594	16862615
16862594	16862562
10122252	32689849
10122252	32269216
10122252	38354486
10122252	33889653
10122252	40664273
10122252	20646440
10122252	34831187
10122252	26189720
10122252	42799023
10122252	25015288
10122252	32721395
10122252	16495412
10122252	22170744
10122252	37737614
10122252	12728304
10122252	17156331
10122252	7455811
10122252	32900324
10122252	29357062
10122252	14158758
10122252	26234469
10122252	28470272
10122252	18145279
10122252	12292389
10122252	10972128
10122252	26407429
10122252	7179186
10122252	11204080
10122252	12409303
10122252	36920695
10122252	25216179
10122252	9918718
10122252	10048712
10122252	20862498
10122252	10774941
10122252	21873136
10122252	13054678
10122252	4048802
10122252	30540055
10122252	32095715
10122252	34651503
10122252	10351957
10122252	27338384
10122252	23624480
10122252	24546178
10122252	25519135
10122252	25878653
10122252	14650763
10122252	25769341
10122252	21284481
5760054	9906753
5760054	36724951
5760054	3027119
5760054	3129801
5760054	9944444
5760054	2733341
5760054	6154181
5760054	4789127
5760054	5924206
5760054	5909955
5760054	2663928
4544350	5739977
4544350	4894726
4544350	4935943
4544350	3151018
4544350	2931240
4544350	4081319
4544350	2296533
26563667	33358366
39247508	53244372
39247508	38692741
39247508	13254849
39247508	31380806
4573816	6070139
4573816	42207270
4573816	14408110
4573816	54399445
4573816	4566246
4573816	39928997
4573816	5778613
4573816	23760053
4573816	15072447
4573816	51751106
4573816	54610248
4573816	52327307
4573816	49303116
4573816	5165740
4573816	7013123
4573816	15291092
4573816	4571866
4573816	4639305
4573816	9735512
4573816	10275897
4573816	41063254
4573816	10478502
4573816	31850286
4573816	15939753
4573816	7401722
4573816	51083884
4573816	11016310
4573816	13463787
4573816	46923654
4573816	16742214
4573816	49827533
4573816	8759941
4573816	10557084
4573816	27571900
4573816	47315751
4573816	11640273
4573816	15331867
4573816	19037689
4573816	51083806
4573816	51083850
4573816	6500728
4573816	48104156
4573816	38929137
4573816	2192382
4573816	9199726
4573816	38855931
4573816	39068403
4573816	39068707
4573816	30802599
4573816	39068291
17353136	22512195
17353136	4906677
17353136	9829271
17353136	2183520
17353136	13894892
17353136	4744627
17353136	19709122
17353136	21577874
17353136	20773969
2431892	7305173
2431892	20145018
2431892	30956214
2431892	3622835
2431892	25213026
2431892	5645688
2431892	25391013
2431892	4928511
2431892	16746850
2431892	39963331
2431892	13019422
2431892	2429255
2431892	31412846
2431892	2453067
2431892	8797810
2431892	23194652
2431892	4176386
2431892	24455926
2431892	2826106
2431892	4456922
2431892	2650223
2431892	2274414
2431892	16313309
2431892	8839527
2431892	15521182
2431892	2642625
2431892	2705425
2431892	6766278
2431892	6404556
2431892	8126284
2431892	2635353
2431892	3389946
2431892	2671385
2431892	8417296
2431892	2101066
2431892	2497415
2431892	9239580
2431892	5739077
2431892	2633112
2431892	2714645
2431892	2043677
2431892	4440820
2431892	2277621
2431892	2474442
2431892	2486692
2431892	2671506
2431892	2198522
2431892	2670142
2431892	2650312
2431892	3722084
20864144	8794046
11385380	36286894
6959532	3628519
6959532	2113378
10453585	10983242
10453585	17429512
6621051	6476868
6621051	9419379
6621051	11521396
6621051	10623740
6621051	10332913
6621051	7245152
6621051	5378826
6621051	3395134
6621051	7072933
6621051	4653161
6621051	5478996
6621051	6514032
6621051	4129449
17999115	10560227
17577232	29271102
17577232	22298261
17577232	28006112
17577232	11733008
23000487	17331766
18160470	18460326
15296265	3967078
21178413	21577794
7960792	7805110
8310959	6564420
9258991	8816334
9063748	13978347
9063748	38693270
9063748	14450474
9063748	5002816
9063748	18231954
9063748	2613542
9063748	21737743
9063748	7173272
9063748	10161262
9063748	16477850
9063748	8030081
9063748	14531196
9063748	10042977
9063748	8051192
9063748	8073323
9063748	9691949
9063748	7262860
9063748	9149611
9063748	9280459
9063748	9108585
9063748	9066910
9063748	8010635
9063748	8981274
15176710	14710283
15176710	13706221
6175453	7436051
6175453	5868710
6687682	24323210
6687682	14668115
6687682	3140370
6687682	39615552
6687682	39854984
6687682	29031247
6687682	38483463
6687682	39615067
6687682	30976125
6687682	4768414
6687682	3589196
6687682	18290353
6687682	20501975
6687682	17221370
6687682	3594194
6687682	5321201
6687682	3770848
6687682	16608557
6687682	4394507
6687682	5170983
6687682	10004306
6687682	5286244
6687682	9280766
6687682	3433647
17715128	14477471
27776124	2178303
3596026	20120366
3596026	9320599
3596026	3537225
2763059	9916481
2763059	3213291
2763059	9152123
2763059	4513404
2763059	2780323
2763059	3128521
2763059	2761018
16029495	14892613
3165434	54505745
3165434	13102089
3165434	10543082
3165434	29514630
3165434	54553690
3165434	2316483
3165434	21837581
3165434	36764816
3165434	48540734
3165434	22417081
3165434	29816758
3165434	51522962
3165434	5264667
3165434	13779784
3165434	3464654
3165434	11607632
3165434	51702155
3165434	3228909
3165434	23974837
3165434	49882132
3165434	48008263
3165434	10713037
3165434	20968406
3165434	19133532
3165434	9290950
3165434	26644937
3165434	4137167
3165434	34803250
3165434	40951317
3165434	30679436
3165434	7707248
3165434	24701600
3165434	29447378
3165434	20946779
3165434	3658676
3165434	6074625
3165434	34485390
3165434	27544615
3165434	32839039
3165434	16691156
3165434	4943921
3165434	28640804
3165434	9748507
3165434	33837190
3165434	17020306
3165434	8442822
3165434	33034943
3165434	32525130
3165434	30415081
3165434	32574094
2367888	54618414
2367888	7075081
2367888	39388298
2367888	33430797
2367888	50326831
2367888	17889765
2367888	28793419
2367888	17117948
2367888	41291057
2367888	31522732
2367888	38370078
2367888	38599293
2367888	25096458
2367888	2523341
2367888	38148735
2367888	24661155
2367888	35839853
2367888	35438560
2367888	33831217
2367888	8648238
2367888	2762631
2367888	8249770
2367888	9047685
2367888	8329683
2367888	10673599
2367888	11658622
2367888	30131024
2367888	11524982
2367888	28254332
2367888	27251901
2367888	6887851
2367888	18942581
2367888	27697674
2367888	20058289
2367888	19275721
2367888	18543191
2367888	2595609
2367888	3852324
2367888	3041687
2367888	2839466
2367888	2270697
26633676	35545640
26633676	36883056
26633676	11164448
2303614	5831510
2303614	4194486
2303614	2008630
2303614	6785426
2303614	4654933
2303614	5683328
2303614	3165479
2303614	3037938
2303614	4880078
2303614	4497832
2303614	3707578
2303614	2391794
2303614	2263263
2303614	2294789
2303614	3424749
2303614	3451076
2303614	2661929
2303614	2570005
2303614	1006261
2303614	2323224
2303614	2062016
2303614	2306920
2303614	2304484
2303614	2303874
2303614	1045130
2303614	2304296
2303614	1001911
2303614	2304040
2303614	2295380
2303614	2301021
2303614	2301144
2303614	2301083
2303614	2301104
14209730	10461625
3979754	12812252
3979754	56247632
3979754	15640664
3979754	55255756
3979754	51636725
3979754	52024519
3979754	43081894
3979754	10993910
3979754	54764622
3979754	55214481
3979754	55188215
3979754	37381486
3979754	54553690
3979754	52887051
3979754	49893852
3979754	8120536
3979754	53250642
3979754	54260847
3979754	53948937
3979754	11434795
3979754	54226321
3979754	51563017
3979754	52938215
3979754	54468946
3979754	28349800
3979754	54305381
3979754	5500813
3979754	25651023
3979754	40182203
3979754	29746487
3979754	29634367
3979754	5667379
3979754	53833296
3979754	34889653
3979754	33825377
3979754	33254957
3979754	53512907
3979754	51490673
3979754	9582109
3979754	16446356
3979754	19413920
3979754	31682654
3979754	51055285
3979754	52210376
3979754	52189528
3979754	13822080
3979754	51999561
3979754	5189770
3979754	46822603
3979754	2999560
8886932	6871402
8886932	8929940
5439447	45523094
2360428	9280506
2360428	5129928
2360428	12105588
2360428	5103267
2360428	5553638
2360428	5287226
2360428	2859777
2360428	2265819
46513783	3806483
11201106	16081487
11201106	19867059
11201106	13782685
11201106	14523231
11201106	4121529
11201106	19474671
11201106	5159863
11201106	11489973
11201106	13000834
11201106	8160281
11201106	12047450
11201106	12814728
11201106	8898035
11201106	14744047
7229653	7001630
6607491	38855957
6607491	38855944
6607491	39068591
6607491	38855932
6362336	56199517
6362336	19808966
6362336	50348682
6362336	42227915
6362336	50987975
6362336	29505679
6362336	41887302
6362336	5814813
6362336	6423339
6362336	47751792
6362336	21593215
6362336	48195045
6362336	17445141
6362336	10944442
6362336	26526474
6362336	19846127
6362336	5886234
6362336	19714560
6362336	11914190
6362336	2088353
6362336	11860432
6362336	41355841
6362336	17404496
6362336	10721932
6362336	2601205
6362336	28443220
6362336	20479920
6362336	32365169
6362336	35997338
6362336	25374185
6362336	2389561
6362336	22730562
6362336	4496259
6362336	11675776
6362336	25688481
6362336	16397921
6362336	21608279
6362336	2254195
6362336	25430684
6362336	21697653
6362336	9961487
6362336	12533418
6362336	6256918
6362336	7761779
6362336	13909990
6362336	22097465
6362336	13784573
6362336	20654421
6362336	10347232
6362336	17203666
5478424	14692107
5478424	3926025
5478424	37240122
5478424	4952245
5478424	9366535
5478424	11638848
5478424	5153156
5478424	8127916
5478424	8571025
5478424	8720297
5478424	8291508
5478424	5429750
5478424	5276865
5478424	7755854
5478424	7124279
5478424	5740231
5478424	5452817
5478424	5584707
5478424	2130639
5478424	3576637
5478424	5158953
5478424	5087888
16394189	38637577
16394189	37693718
16394189	27577580
16394189	14682260
16394189	11658622
16394189	3208986
16394189	21842988
16394189	23431995
16394189	16651306
16394189	17119913
16394189	19118110
16394189	21248270
16394189	7669669
16394189	12362559
16394189	22275192
16394189	19900189
16394189	14888467
16394189	16998373
16394189	19374105
16394189	24303693
16394189	2648899
16394189	8531509
16394189	4042674
16394189	3327974
16394189	9864064
16394189	17943144
16394189	2355350
16394189	5943603
16394189	14385181
13308591	15572522
13308591	11000895
13308591	4706353
13308591	12939695
13308591	12827485
13308591	10022600
11103533	12516518
11103533	31298903
11103533	5362150
11103533	10404660
11103533	19089052
11103533	9742251
11103533	2372730
11103533	3702443
11103533	15969899
11103533	13619428
11103533	11031396
11103533	9922772
11103533	4633126
11103533	3509849
5416427	3651588
5416427	2571161
5416427	3983851
5416427	5918566
5416427	3749809
5416427	3662797
5416427	5783044
5416427	3830450
5416427	5322638
6448267	6458918
14083521	9217397
14083521	10874490
2698475	4800197
2698475	2783849
2698475	3549734
8749435	5957054
8749435	5530019
8749435	11675666
8749435	10340999
8749435	6322726
8749435	6815561
8749435	3530078
19431046	5989691
19431046	18121971
19431046	15933627
20455373	4278550
20455373	4153276
20455373	11327100
20455373	38182848
20455373	5940179
20455373	37981784
20455373	9496737
20455373	2610113
20455373	3700648
20455373	2413241
20455373	3062941
20455373	11291493
20455373	12612748
20455373	7540918
20455373	4264097
20455373	8410330
20455373	11424324
20455373	2236110
20455373	8459651
20455373	4551273
20455373	2147751
9814483	6017236
9355610	7032078
9355610	3315258
9355610	8033772
9355610	11646898
9355610	11979146
9355610	22022438
9355610	19296658
9355610	11672152
9355610	13974890
9355610	4078237
9355610	3380719
9355610	25530839
9355610	10797705
9355610	13046209
9355610	13203478
9355610	5529984
9355610	18606533
9355610	10538655
9355610	5573308
9355610	10342069
9355610	10117305
9505369	11710374
9505369	9186475
11236637	2601486
11236637	3454783
11369964	4723031
27289070	28745841
27289070	27369653
27289070	13648212
27289070	12602105
27289070	11225905
16174954	30174951
16174954	12967240
16174954	19042934
16174954	16459894
16174954	15724539
5971384	9443480
5971384	8513781
5971384	20961643
5971384	11805044
5971384	28263399
5971384	10019890
5971384	24002859
5971384	11972245
5971384	12887277
5971384	20490053
5971384	12997793
5971384	11610053
5971384	11093127
5971384	10192083
5971384	7000634
5971384	7581972
5971384	6836582
5971384	4692415
15075704	5006922
25074248	40305964
25074248	40375817
25074248	39997862
19820502	20058726
19820502	18293974
13018580	14294027
13018580	2773455
13018580	7788333
13018580	7788891
13018580	6470222
7082103	6481506
7923604	4260228
7923604	8304682
7923604	5457840
7923604	6011848
7923604	5392450
7923604	3521507
7923604	5565495
7923604	5306726
7923604	3358521
7923604	5357481
7923604	5100114
16297869	4458768
16297869	10713717
16297869	15433686
25843715	30560154
7754134	19855517
7754134	20644650
7754134	11105101
3530834	53975639
3530834	50428391
3530834	8808271
3530834	33974278
3530834	12433759
3530834	8693034
3530834	22307907
3530834	50445736
3530834	15421805
3530834	51162769
3530834	19711989
3530834	8159726
3530834	5252997
3530834	23962228
3530834	12234494
3530834	14911572
3530834	36498794
3530834	20279308
3530834	12778870
3530834	48038208
3530834	6655714
3530834	42102424
3530834	11006541
3530834	17828231
3530834	15704143
3530834	7313661
3530834	2468704
3530834	9054912
3530834	5422660
3530834	2858791
3530834	5194218
3530834	4248721
3530834	5656337
3530834	2517894
3530834	4613809
3530834	2883286
3530834	4062809
3530834	3620933
3530834	2722690
3530834	2013370
3530834	3801182
3530834	3761217
3530834	3666333
3530834	3570504
3530834	2509552
3530834	2347962
13211493	18971938
13211493	18477191
13211493	11919759
13211493	12759983
13211493	2648907
13211493	11699359
13211493	11319504
13211493	10599249
13211493	12792105
13211493	12511148
13211493	13026762
13211493	12949508
13211493	13037848
13211493	11833179
13211493	7043754
13211493	12005328
13211493	13126008
13211493	12685159
13211493	12445662
2746107	11517484
2746107	6191684
2746107	6351263
2746107	6052260
2746107	4525631
2746107	2876022
2746107	2504331
2746107	4487683
2746107	2939930
2746107	2817574
2746107	2393536
11386152	13326414
11386152	13297021
11386152	10195232
